time,T(^oC),RH(%),WD,WS(m/s),CO(ppm),NO(ppb),NO2(ppb),O3(ppb),SO2(ppb),CH4(ppm),THC(ppm),NMHC(ppm)
2021/2/11 23:44,16.7,86.2,330.9,5.05,0.154,1.77,5.37,32.9,1.3,1.89,1.91,0.02
2021/2/11 23:45,16.7,86.2,333.7,4.21,0.181,1.53,5.51,32.8,1,1.9,1.91,0.01
2021/2/11 23:46,16.7,86.2,320.8,2.52,0.187,1.27,5.86,33.1,2,1.89,1.91,0.02
2021/2/11 23:47,16.7,86.3,355.3,2.85,0.177,1.32,5.5,32.4,1.5,1.9,1.91,0.01
2021/2/11 23:48,16.7,86.5,326.4,3.97,0.175,1.26,5.39,32.4,1.6,1.9,1.92,0.01
2021/2/11 23:49,16.7,86.3,343,3.11,0.148,1.39,5.45,31.8,1.6,1.9,1.91,0.01
2021/2/11 23:50,16.7,86.4,354.4,2.89,0.161,1.62,5.75,32,1.6,1.9,1.91,0.01
2021/2/11 23:51,16.7,86.3,359.1,3.46,0.187,1.77,5.67,31.7,1.6,1.9,1.91,0.01
2021/2/11 23:52,16.7,86.3,339.5,4.31,0.183,1.74,5.94,31.9,1.6,1.89,1.91,0.02
2021/2/11 23:53,16.7,86.3,335.3,3.79,0.176,1.86,5.69,32.4,1.6,1.89,1.91,0.02
2021/2/11 23:54,16.7,86.3,347.9,3.84,0.206,1.75,5.49,32.2,1.6,1.89,1.9,0.01
2021/2/11 23:55,16.7,86.4,359.8,3.36,0.191,1.8,5.26,32.1,1.6,1.89,1.9,0.01
2021/2/11 23:56,16.7,86.4,345.2,2.23,0.168,1.75,5.42,31.5,1.6,1.89,1.91,0.02
2021/2/11 23:57,16.7,86.4,353.1,2.57,0.186,1.32,5.74,31.7,1.6,1.89,1.9,0.01
2021/2/11 23:58,16.7,86.4,329.8,4.07,0.184,1.05,5.59,31.2,1.6,1.89,1.91,0.02
2021/2/11 23:59,16.7,86.3,327,3.54,0.189,0.83,5.46,32.1,1.6,1.89,1.9,0.01
2021/2/12 00:00,16.7,86.4,337.8,3.49,0.197,0.27,5.86,31.5,1.6,1.89,1.9,0.01
2021/2/12 00:01,16.7,86.4,337.4,4.41,0.184,0.21,5.21,31.8,1.6,1.89,1.91,0.01
2021/2/12 00:02,16.7,86.4,348.7,2.73,0.164,-0.01,4.98,31.9,1.6,1.89,1.9,0.01
2021/2/12 00:03,16.7,86.4,345.9,2.76,0.194,-0.11,5.92,31.9,1.8,1.89,1.9,0.01
2021/2/12 00:04,16.7,86.4,346.7,3.35,0.184,0.04,6.16,31,1.5,1.89,1.9,0.01
2021/2/12 00:05,16.7,86.4,327.6,3.86,0.19,-0.07,6.45,30.9,1.4,1.89,1.9,0.01
2021/2/12 00:06,16.7,86.5,343.4,2.29,0.169,0.21,6.63,31.2,1.6,1.89,1.91,0.02
2021/2/12 00:07,16.7,86.6,354.8,2.85,0.186,0.7,6.7,31.4,1.2,1.89,1.91,0.02
2021/2/12 00:08,16.7,86.5,355.6,3.15,0.168,0.84,6.58,31.2,1.6,1.89,1.91,0.02
2021/2/12 00:09,16.7,86.5,0.2,2.48,0.169,0.77,6.61,31.5,1.6,1.89,1.91,0.02
2021/2/12 00:10,16.7,86.5,354.1,2.28,0.179,0.95,6.03,31.3,1.7,1.89,1.91,0.02
2021/2/12 00:11,16.7,86.5,350.5,3.23,0.207,1.01,5.8,30.9,2.1,1.9,1.91,0.01
2021/2/12 00:12,16.7,86.5,325.4,4.11,0.187,1.05,5.24,31.3,1.6,1.89,1.91,0.01
2021/2/12 00:13,16.7,86.4,333.2,4.46,0.172,1.16,5.21,31.6,1.1,1.89,1.9,0.01
2021/2/12 00:14,16.6,86.4,330.4,3.51,0.19,0.94,5.23,32.4,1.2,1.89,1.9,0.01
2021/2/12 00:15,16.7,86.5,326.6,3.55,0.204,0.58,5.59,31.8,1.2,1.89,1.9,0.01
2021/2/12 00:16,16.7,86.5,346.3,3.65,0.195,0.09,5.78,31.9,1.9,1.89,1.91,0.01
2021/2/12 00:17,16.7,86.5,347.4,2.69,0.193,0.26,5.4,31.8,1.4,1.89,1.9,0.01
2021/2/12 00:18,16.7,86.6,336.9,4.07,0.19,0.57,5.5,32.1,1.4,1.89,1.91,0.01
2021/2/12 00:19,16.7,86.5,330.5,4.22,0.2,0.77,5.87,31.8,1.5,1.89,1.9,0.01
2021/2/12 00:20,16.6,86.5,349.5,4.22,0.178,0.56,5.56,32.5,1.8,1.89,1.9,0.01
2021/2/12 00:21,16.6,86.5,335.5,4.13,0.175,1.12,4.87,32.1,1.1,1.89,1.91,0.01
2021/2/12 00:22,16.6,86.5,339,4.58,0.172,0.83,5.39,32.1,1.3,1.89,1.9,0.01
2021/2/12 00:23,16.6,86.5,345.3,2.52,0.189,0.89,4.96,32.4,0.6,1.89,1.9,0.01
2021/2/12 00:24,16.6,86.6,336.2,3.5,0.173,0.92,4.99,32.2,0.4,1.89,1.91,0.02
2021/2/12 00:25,16.6,86.5,332.6,4.66,0.162,1.71,4.67,31.7,1,1.89,1.9,0.01
2021/2/12 00:26,16.6,86.6,345.5,3.45,0.117,1.67,4.62,32,0.5,1.89,1.9,0.01
2021/2/12 00:27,16.6,86.6,352.1,2.48,0.172,1.52,4.48,32.4,1.8,1.89,1.9,0.01
2021/2/12 00:28,16.7,86.7,323.8,2.62,0.185,1.26,4.41,31.9,2.1,1.9,1.91,0.01
2021/2/12 00:29,16.6,86.7,4.9,2.58,0.19,1.47,4.15,31.8,1.8,1.89,1.91,0.02
2021/2/12 00:30,16.7,86.7,335.7,5.08,0.198,1.6,4.53,30.9,1.1,1.89,1.91,0.02
2021/2/12 00:31,16.6,86.6,351.1,4.22,0.214,1.29,5.17,32,1.3,1.89,1.9,0.01
2021/2/12 00:32,16.6,86.6,334.2,4.31,0.195,1.69,5.29,31.6,1.5,1.89,1.91,0.01
2021/2/12 00:33,16.6,86.6,326.5,4.94,0.207,1.69,5.16,32.1,1.3,1.9,1.91,0.01
2021/2/12 00:34,16.6,86.6,344.7,3.72,0.201,1.43,5.01,31.6,0.8,1.89,1.91,0.01
2021/2/12 00:35,16.6,86.6,345.1,4.79,0.167,1.36,4.83,31.9,1.6,1.9,1.91,0.01
2021/2/12 00:36,16.6,86.6,341,4.31,0.168,1.5,5.33,32,1.5,1.89,1.91,0.01
2021/2/12 00:37,16.6,86.6,331.4,3.38,0.186,1.88,5.46,32.6,1.4,1.9,1.91,0.01
2021/2/12 00:38,16.6,86.7,347.3,4.35,0.195,1.61,5.31,32.3,0.7,1.9,1.91,0.01
2021/2/12 00:39,16.6,86.7,329.6,4.85,0.207,0.44,5.85,32.1,1.4,1.9,1.92,0.01
2021/2/12 00:40,16.6,86.6,345,3.8,0.218,-0.1,6.77,32.4,1.5,1.9,1.92,0.02
2021/2/12 00:41,16.6,86.7,331.1,4.77,0.207,-0.09,6.03,32.4,1.9,1.91,1.92,0.01
2021/2/12 00:42,16.6,86.7,334.6,3.81,0.195,0.35,5.27,32.5,1.6,1.91,1.93,0.01
2021/2/12 00:43,16.6,86.7,338.1,4.55,0.224,0.44,4.86,32.1,1.1,1.92,1.93,0.01
2021/2/12 00:44,16.6,86.7,331.9,3.94,0.223,0.42,5.01,32.3,1.6,1.92,1.93,0.01
2021/2/12 00:45,16.6,86.7,318.2,3.5,0.219,0.38,5.64,32.2,1.7,1.92,1.93,0.01
2021/2/12 00:46,16.6,86.7,348.1,3.93,0,0,0,32.6,0,1.91,1.93,0.02
2021/2/12 00:47,16.6,86.8,339.1,3.16,0,0,0,31.8,0,1.91,1.92,0.01
2021/2/12 00:48,16.6,86.8,337.6,2.55,0,0,0,32.2,0,1.91,1.92,0.01
2021/2/12 00:49,16.6,86.8,332,2.89,0,0,0,31.8,0,1.91,1.93,0.02
2021/2/12 00:50,16.6,86.8,348.4,3.06,0,0,0,31.8,0,1.91,1.92,0.01
2021/2/12 00:51,16.6,86.7,338.7,4.67,0,0,0,31.4,0,1.91,1.92,0.01
2021/2/12 00:52,16.6,86.7,323.7,3.99,0,0,0,32.2,0,1.91,1.92,0.01
2021/2/12 00:53,16.6,86.7,334.9,4.42,0,0,0,32.2,0,1.9,1.92,0.02
2021/2/12 00:54,16.6,86.8,358.1,3.62,0,0,0,32,0,1.91,1.92,0.01
2021/2/12 00:55,16.6,86.9,6,3.19,0,0,0,31.8,0,1.91,1.92,0.01
2021/2/12 00:56,16.6,86.9,351.4,2.82,0,0,0,31.2,0,1.91,1.93,0.02
2021/2/12 00:57,16.6,86.8,339.8,3.55,0,0,0,31.4,0,1.91,1.93,0.02
2021/2/12 00:58,16.6,86.8,344.4,4.36,0,0,0,31.7,0,1.91,1.92,0.01
2021/2/12 00:59,16.6,86.8,327.8,3.02,0,0,0,32.4,0,1.91,1.92,0.01
2021/2/12 01:00,16.6,86.8,355.8,2.89,0,0,0,32,0,1.91,1.92,0.01
2021/2/12 01:01,16.6,86.8,2,3.55,0,0,0,32.4,0,1.91,1.92,0.01
2021/2/12 01:02,16.6,86.8,341.2,2.24,0,0,0,31.9,0,1.91,1.92,0.01
2021/2/12 01:03,16.6,86.9,344.6,3.14,0,0,0,32.1,0,1.91,1.92,0.01
2021/2/12 01:04,16.6,86.8,332,4.24,0,0,0,31.2,0,1.91,1.93,0.01
2021/2/12 01:05,16.6,86.8,354.9,2.34,0,0,0,31.7,0,1.91,1.92,0.01
2021/2/12 01:06,16.6,86.9,352.6,2.86,0,0,0,31.4,0,1.91,1.92,0.01
2021/2/12 01:07,16.6,86.8,337.5,3.24,0,1.41,5.61,31.8,0,1.91,1.92,0.01
2021/2/12 01:08,16.6,86.8,331,4.04,0,1.94,5.18,31.9,0,1.91,1.92,0.01
2021/2/12 01:09,16.6,86.7,347.8,4.05,0,2.11,4.41,32,0,1.9,1.92,0.02
2021/2/12 01:10,16.6,86.8,336.7,2.93,0,1.49,4.73,31.9,0,1.91,1.92,0.01
2021/2/12 01:11,16.5,86.8,336.5,2.69,0,1.23,5.23,31.7,0,1.9,1.92,0.02
2021/2/12 01:12,16.6,86.9,359.7,2.1,0,0.6,5.18,31.5,0,1.9,1.92,0.02
2021/2/12 01:13,16.6,86.9,328.6,3.75,0.147,-0.42,5.43,31,0.7,1.91,1.92,0.02
2021/2/12 01:14,16.6,86.7,323.8,3.72,0.195,-1.86,6.41,31.8,1.4,1.9,1.92,0.01
2021/2/12 01:15,16.5,86.8,328.5,2.98,0.212,-2.2,6.23,31.7,1.8,1.9,1.92,0.01
2021/2/12 01:16,16.6,86.8,332.2,3.64,0.186,-1.51,5.26,31.9,1.5,1.9,1.91,0.01
2021/2/12 01:17,16.6,86.8,356.2,3.18,0.201,-1.21,5.05,31.3,1.5,1.9,1.92,0.01
2021/2/12 01:18,16.6,87,344.2,2.81,0.184,-0.79,5.42,31.4,2,1.91,1.92,0.01
2021/2/12 01:19,16.6,86.8,334.8,3.77,0.193,-0.18,5.76,30.5,1.4,1.9,1.92,0.02
2021/2/12 01:20,16.5,86.8,328.3,3.7,0.204,0.41,5.47,31.5,1.7,1.9,1.91,0.01
2021/2/12 01:21,16.5,86.8,337,3.53,0.195,0.52,5.05,31.3,1.7,1.9,1.91,0.01
2021/2/12 01:22,16.5,86.8,336.9,2.57,0.18,0.45,4.85,31.5,1.3,1.9,1.91,0.01
2021/2/12 01:23,16.6,86.9,355.2,3.05,0.176,0.56,4.66,30.8,2.1,1.9,1.91,0.01
2021/2/12 01:24,16.5,86.8,336.9,3.53,0.178,0.65,4.78,31.1,1.4,1.9,1.91,0.01
2021/2/12 01:25,16.6,86.8,331.3,2.98,0.178,0.75,4.77,31,0.5,1.9,1.91,0.01
2021/2/12 01:26,16.5,86.8,335.7,2.81,0.17,0.99,4.94,31,1.3,1.9,1.91,0.01
2021/2/12 01:27,16.5,86.9,30.4,2.18,0.169,1.09,4.84,31,0.9,1.9,1.91,0.01
2021/2/12 01:28,16.6,87,13.1,2.64,0.161,0.98,4.63,30.5,0.9,1.9,1.91,0.01
2021/2/12 01:29,16.6,86.9,332.3,3.49,0.201,0.78,4.68,31.1,1.8,1.9,1.92,0.02
2021/2/12 01:30,16.6,86.8,327.1,2.59,0.187,0.54,4.8,30.9,1.7,1.9,1.91,0.01
2021/2/12 01:31,16.6,86.9,343.8,3,0.163,0.51,4.77,30.7,1.4,1.9,1.91,0.01
2021/2/12 01:32,16.6,86.8,327.4,4.2,0.159,0.74,4.58,30.3,0.8,1.9,1.92,0.01
2021/2/12 01:33,16.5,86.8,334.4,4.09,0.183,0.76,4.65,31.1,1.1,1.9,1.91,0.01
2021/2/12 01:34,16.5,86.8,336.3,2.51,0.173,0.89,4.82,31,1.6,1.9,1.91,0.01
2021/2/12 01:35,16.5,86.9,344.9,2.72,0.168,1.03,4.93,31,2,1.9,1.91,0.01
2021/2/12 01:36,16.5,86.9,327.8,3.23,0.182,0.77,5.21,30.4,1.3,1.9,1.92,0.02
2021/2/12 01:37,16.6,86.9,331.6,2.79,0.188,0.76,5.23,30.6,1.4,1.9,1.92,0.02
2021/2/12 01:38,16.5,86.8,332.4,3.88,0.168,0.36,5.39,30.1,0.8,1.9,1.92,0.02
2021/2/12 01:39,16.5,86.8,329.2,3.13,0.187,0.49,5.37,30.6,1.6,1.9,1.92,0.02
2021/2/12 01:40,16.5,86.9,335.8,2.21,0.149,0.6,5.37,30.5,1,1.9,1.92,0.02
2021/2/12 01:41,16.6,87,350.4,1.44,0.174,0.78,4.95,30.4,2.4,1.91,1.92,0.01
2021/2/12 01:42,16.6,87,334.5,1.47,0.195,1.13,4.7,29.9,1.6,1.91,1.92,0.01
2021/2/12 01:43,16.6,87,335.9,3.59,0.165,2.11,4.15,29.9,0.8,1.91,1.93,0.02
2021/2/12 01:44,16.6,86.8,332.9,3.14,0.19,2.17,4.58,30.4,1.3,1.91,1.92,0.01
2021/2/12 01:45,16.5,86.8,337.3,2.89,0.198,1.57,5.06,30.2,1.6,1.91,1.92,0.01
2021/2/12 01:46,16.5,86.9,340.7,2.03,0.199,1.58,5.35,30.6,1.7,0,0,0
2021/2/12 01:47,16.6,86.9,338.6,3.12,0.182,1.66,5.07,30,1.8,0,0,0
2021/2/12 01:48,16.6,86.9,12.4,1.79,0.184,1.33,4.91,30.4,1.7,0,0,0
2021/2/12 01:49,16.6,87,351.6,2.92,0.183,1,4.62,29.8,1.7,0,0,0
2021/2/12 01:50,16.6,86.9,328.7,3.65,0.185,1.1,4.68,30.4,1.6,0,0,0
2021/2/12 01:51,16.6,86.9,353.7,2.11,0.187,0.57,4.8,30,1.8,0,0,0
2021/2/12 01:52,16.5,86.9,342.5,2.86,0.193,0.08,4.7,30.3,1.3,0,0,0
2021/2/12 01:53,16.5,86.8,309.1,2.68,0.166,-0.07,5.02,30,0.7,0,0,0
2021/2/12 01:54,16.5,86.9,319.3,3.56,0.185,0.41,4.57,30.1,1.1,0,0,0
2021/2/12 01:55,16.5,86.8,331.5,3.38,0.18,1.08,4.42,30,1.6,0,0,0
2021/2/12 01:56,16.5,86.8,324.7,3.32,0.188,1.33,4.35,30.2,1.2,0,0,0
2021/2/12 01:57,16.5,86.8,340.6,3.7,0.172,1.06,4.31,30.4,1.4,0,0,0
2021/2/12 01:58,16.5,86.8,340,4.24,0.183,0.78,4.39,30.6,1.6,0,0,0
2021/2/12 01:59,16.5,86.8,323.8,3.52,0.185,0.85,4.73,30.3,0.6,0,0,0
2021/2/12 02:00,16.5,86.9,349.8,3.75,0.179,0.81,4.92,30.2,1,0,0,0
2021/2/12 02:01,16.5,86.9,332.3,3.36,0.192,0.93,5.17,30.2,1.3,0,0,0
2021/2/12 02:02,16.5,86.9,338.2,3.2,0.198,1.08,5.21,30,1.7,0,0,0
2021/2/12 02:03,16.5,86.9,355.8,2.57,0.204,0.9,4.9,30.1,1.8,0,0,0
2021/2/12 02:04,16.5,87,332.8,2.16,0.187,0.88,4.79,29.9,1.1,0,0,0
2021/2/12 02:05,16.5,86.9,314.5,3.15,0.19,1.17,4.36,30,1.5,0,0,0
2021/2/12 02:06,16.5,87,2.5,2.03,0.198,1.09,4.42,29.8,0.7,0,0,0
2021/2/12 02:07,16.5,86.9,347.9,3.34,0.182,0.46,4.79,29.8,1.5,0,0,0
2021/2/12 02:08,16.5,86.9,338.9,3.51,0.209,0.45,4.78,29.6,1.2,0,0,0
2021/2/12 02:09,16.5,86.8,340,2.74,0.192,1.36,4.28,30.3,1.3,0,0,0
2021/2/12 02:10,16.5,86.9,356.4,2.42,0.196,1.07,4.62,30.1,1,0,0,0
2021/2/12 02:11,16.5,86.9,350.3,2.29,0.183,1.3,4.56,30.2,0.9,0,0,0
2021/2/12 02:12,16.5,86.9,332.7,3.14,0.201,0.88,4.64,29.8,1.4,0,0,0
2021/2/12 02:13,16.5,86.9,331.1,2.99,0.191,0.52,4.89,30.3,1.3,1.91,1.92,0.01
2021/2/12 02:14,16.5,86.9,344.5,3.22,0.161,0.44,4.91,29.9,1,1.91,1.92,0.01
2021/2/12 02:15,16.5,86.9,337.3,3.75,0.175,0.39,5.01,30.2,1.6,1.91,1.93,0.02
2021/2/12 02:16,16.5,86.9,342,2.88,0.196,0.41,4.87,30.1,1.9,1.9,1.92,0.02
2021/2/12 02:17,16.5,86.9,347.1,3.09,0.173,0.12,5.03,30.4,1.4,1.9,1.92,0.02
2021/2/12 02:18,16.5,86.8,343.1,3.78,0.167,0.47,4.9,30.5,1.6,1.9,1.93,0.02
2021/2/12 02:19,16.5,86.9,31.7,2.96,0.191,0.86,4.66,30.3,1.1,1.9,1.92,0.02
2021/2/12 02:20,16.5,87,351.4,3.42,0.174,0.66,4.79,30.1,1.6,1.9,1.92,0.02
2021/2/12 02:21,16.5,86.8,341.4,3.22,0.195,-0.22,5.55,30,1.5,1.9,1.93,0.03
2021/2/12 02:22,16.5,86.9,346.8,2.55,0.141,0.22,5.18,30.5,1.7,1.9,1.93,0.03
2021/2/12 02:23,16.5,86.9,349.3,2.49,0.205,0.77,4.87,29.7,1.4,1.9,1.93,0.03
2021/2/12 02:24,16.5,86.9,333.2,2.48,0.188,1.15,4.61,30,1.7,1.91,1.93,0.02
2021/2/12 02:25,16.5,86.9,332.4,2.88,0.173,1.37,5.04,29.9,1.4,1.91,1.93,0.02
2021/2/12 02:26,16.5,86.9,334.3,2.49,0.167,1.91,4.57,30.3,1.5,1.91,1.93,0.02
2021/2/12 02:27,16.5,86.9,315.2,3.05,0.193,1.3,5.05,29.7,1.5,1.9,1.93,0.03
2021/2/12 02:28,16.5,86.9,348.6,2.5,0.174,1.23,4.62,29.8,1.1,1.91,1.92,0.02
2021/2/12 02:29,16.5,86.9,316.6,2.91,0.174,1.3,4.62,29.5,0.9,1.91,1.93,0.02
2021/2/12 02:30,16.5,86.9,333.9,2.82,0.172,0.98,4.55,30.1,1.6,1.9,1.93,0.03
2021/2/12 02:31,16.5,86.9,353.3,2.21,0.179,0.82,4.78,30.1,1.9,1.91,1.93,0.02
2021/2/12 02:32,16.5,86.9,341.8,2.13,0.165,0.68,4.93,30.1,1.5,1.91,1.93,0.02
2021/2/12 02:33,16.5,87,342.8,2.34,0.167,0.11,5.03,29.6,1.2,1.91,1.93,0.02
2021/2/12 02:34,16.5,86.9,327.7,3.12,0.194,-0.04,5.14,29.2,1.6,1.91,1.93,0.02
2021/2/12 02:35,16.5,86.9,330.9,2.63,0.163,0.31,4.91,29.6,2,1.91,1.93,0.02
2021/2/12 02:36,16.5,86.9,321.5,2.45,0.196,0.43,5.25,29.4,2.2,1.91,1.93,0.02
2021/2/12 02:37,16.5,87,340.5,2.66,0.204,0.78,5.4,29.8,2.2,1.91,1.93,0.02
2021/2/12 02:38,16.5,86.9,345.8,2.48,0.169,0.8,5.36,29.3,1.2,1.91,1.93,0.02
2021/2/12 02:39,16.5,87.1,341.7,2.05,0.201,0.65,5.29,29.3,2.2,1.91,1.94,0.03
2021/2/12 02:40,16.5,87,356.5,1.97,0.202,0.58,5.49,28.4,1.8,1.91,1.93,0.02
2021/2/12 02:41,16.5,87,357.6,1.9,0.191,0.36,5.41,28.7,1.6,1.91,1.93,0.03
2021/2/12 02:42,16.5,86.9,347.6,2.33,0.192,0.03,4.94,28.6,1.1,1.91,1.93,0.03
2021/2/12 02:43,16.5,86.9,332.9,2.89,0.213,-0.06,5.05,29,0.9,1.91,1.94,0.03
2021/2/12 02:44,16.5,86.9,334.1,3.4,0.203,0.21,5.17,29,1.2,1.91,1.93,0.02
2021/2/12 02:45,16.5,86.9,333.6,2.89,0.18,0.38,5.49,29.6,1.6,1.91,1.93,0.02
2021/2/12 02:46,16.5,86.8,337.6,3.73,0.192,0.51,5.32,29.5,1.4,1.91,1.93,0.02
2021/2/12 02:47,16.5,86.8,343.1,3.57,0.183,0.83,4.92,29.6,1.4,1.91,1.93,0.02
2021/2/12 02:48,16.5,86.8,336.4,3.75,0.219,1.16,4.95,29.2,1.2,1.91,1.93,0.02
2021/2/12 02:49,16.5,86.9,358.1,1.8,0.179,1,5.13,29.4,1,1.91,1.93,0.02
2021/2/12 02:50,16.5,86.9,8.4,2.14,0.18,1.27,4.99,29,1.8,1.91,1.93,0.02
2021/2/12 02:51,16.6,87,340.3,2.31,0.198,1.56,5.07,28.8,1.5,1.91,1.93,0.03
2021/2/12 02:52,16.5,86.9,344.2,3.69,0.188,1.78,5.34,29.1,1.7,1.91,1.94,0.03
2021/2/12 02:53,16.5,86.8,338.6,2.57,0.185,2.18,5.53,29.2,1.4,1.91,1.93,0.03
2021/2/12 02:54,16.5,86.9,329.1,2.63,0.196,2.03,5.41,29.4,1.1,1.91,1.93,0.03
2021/2/12 02:55,16.5,86.9,324.1,2.9,0.167,1.87,5.26,29.1,0.8,1.91,1.93,0.02
2021/2/12 02:56,16.5,86.9,334.4,3.43,0.188,1.95,5.19,29.4,2,1.91,1.94,0.03
2021/2/12 02:57,16.5,86.9,25,2.78,0.184,1.71,5.38,29,1.8,1.91,1.94,0.03
2021/2/12 02:58,16.6,87,22.3,1.66,0.193,1.63,5.08,29.5,1.6,1.92,1.94,0.02
2021/2/12 02:59,16.6,86.9,355,2.63,0.18,1.91,4.58,28.6,1.7,1.92,1.94,0.02
2021/2/12 03:00,16.6,86.8,343.4,2.73,0.183,1.75,4.97,28.9,1.7,1.92,1.94,0.02
2021/2/12 03:01,16.6,86.8,343.5,2.44,0.195,1.48,4.99,28.8,1.9,1.92,1.94,0.02
2021/2/12 03:02,16.6,86.8,334.3,2.38,0.18,1.27,5.28,29,1.6,1.92,1.94,0.02
2021/2/12 03:03,16.5,86.8,353.7,2.82,0.201,0.9,5.29,28.7,1.4,1.92,1.94,0.03
2021/2/12 03:04,16.5,86.8,349.1,2.41,0.188,0.74,5.27,29.1,1.7,1.92,1.94,0.02
2021/2/12 03:05,16.6,86.8,330.5,3.46,0.216,1.25,4.99,28.8,1.1,1.92,1.94,0.02
2021/2/12 03:06,16.5,86.8,358.8,2.65,0.19,1.25,4.99,29,1.5,1.91,1.94,0.03
2021/2/12 03:07,16.5,86.8,328.5,2.99,0.198,0.85,4.94,28.8,2.1,1.92,1.94,0.02
2021/2/12 03:08,16.5,86.8,337.4,2.6,0.184,0.38,5.73,28.7,1.7,1.92,1.94,0.02
2021/2/12 03:09,16.5,86.8,336.4,3.55,0.195,0.28,4.99,29,1.7,1.92,1.94,0.02
2021/2/12 03:10,16.5,86.8,327.7,3.25,0.212,0.45,4.24,28.9,1.7,1.92,1.94,0.02
2021/2/12 03:11,16.5,86.8,347.4,2.83,0.201,0.53,4.14,29.3,1.7,1.92,1.94,0.02
2021/2/12 03:12,16.5,86.8,0.8,2.46,0.174,0.44,4.75,28.6,1.5,1.92,1.94,0.02
2021/2/12 03:13,16.5,86.9,341.1,1.83,0.185,0.87,4.9,28.9,1.9,1.92,1.94,0.02
2021/2/12 03:14,16.6,86.8,338.3,3.28,0.203,1.32,4.19,28.5,1.4,1.92,1.94,0.03
2021/2/12 03:15,16.5,86.8,343.9,3.35,0.183,0.87,4.13,28.8,1.5,1.92,1.94,0.02
2021/2/12 03:16,16.5,86.7,336.5,3.91,0.18,0.81,4.34,28.4,1.8,1.92,1.94,0.02
2021/2/12 03:17,16.5,86.7,356.3,4.21,0.202,-0.25,5.16,29.1,1.8,1.92,1.94,0.02
2021/2/12 03:18,16.6,86.8,326.3,2.36,0.18,-0.25,4.89,28.8,1.1,1.92,1.94,0.02
2021/2/12 03:19,16.6,86.8,350.6,2.11,0.171,0.01,4.73,28.8,1.8,1.92,1.94,0.02
2021/2/12 03:20,16.6,86.8,349.9,3.09,0.161,-0.29,4.7,28.8,1.3,1.92,1.94,0.02
2021/2/12 03:21,16.6,86.7,347,3.76,0.198,0.12,4.58,28.8,1.2,1.92,1.94,0.02
2021/2/12 03:22,16.5,86.7,317.3,2.5,0.211,-0.11,4.56,29.1,1.1,1.92,1.94,0.02
2021/2/12 03:23,16.5,86.8,345.5,2.6,0.153,-0.19,4.68,28.7,1.5,1.92,1.94,0.02
2021/2/12 03:24,16.5,86.8,328,3.08,0.167,-0.52,4.98,29.1,1.4,1.91,1.94,0.02
2021/2/12 03:25,16.5,86.7,335.3,2.42,0.208,-0.78,5.39,28.4,2.1,1.92,1.94,0.02
2021/2/12 03:26,16.5,86.8,327.8,2.73,0.183,-0.37,4.84,28.4,1.6,1.92,1.94,0.02
2021/2/12 03:27,16.5,86.8,331.4,2.5,0.171,-0.25,4.86,28.5,2,1.91,1.94,0.03
2021/2/12 03:28,16.5,86.7,326,3.07,0.201,0.56,4.26,28.7,1.5,1.92,1.94,0.02
2021/2/12 03:29,16.6,86.8,312.1,2.46,0.189,0.65,4.33,28.4,1.9,1.92,1.94,0.02
2021/2/12 03:30,16.6,86.8,314.5,3.05,0.203,0.29,4.85,28.2,1,1.92,1.94,0.02
2021/2/12 03:31,16.6,86.7,323,2.96,0.169,0.11,5.03,28,1.9,1.92,1.94,0.02
2021/2/12 03:32,16.6,86.7,340.3,2.81,0.198,0.09,5.04,28.5,2,1.92,1.94,0.02
2021/2/12 03:33,16.5,86.7,331.5,2.45,0.204,0.03,5.03,28,1.2,1.92,1.94,0.03
2021/2/12 03:34,16.6,86.8,325.6,1.7,0.194,0,5.09,28.6,1.6,1.92,1.94,0.03
2021/2/12 03:35,16.6,86.8,328.7,3.76,0.191,-0.2,4.91,27.5,1.4,1.92,1.95,0.03
2021/2/12 03:36,16.6,86.7,346.5,3.53,0.188,0.34,4.8,28.1,1.1,1.92,1.94,0.03
2021/2/12 03:37,16.6,86.8,353.6,1.99,0.182,0.55,5.14,28.1,1.4,1.92,1.94,0.02
2021/2/12 03:38,16.6,86.8,347.8,2.88,0.201,0.54,4.92,28.2,2,1.92,1.94,0.02
2021/2/12 03:39,16.6,86.7,329.7,3.11,0.181,0.51,4.85,27.9,2.3,1.92,1.95,0.03
2021/2/12 03:40,16.6,86.7,331.3,2.72,0.199,0.29,4.74,28,1.5,1.92,1.95,0.03
2021/2/12 03:41,16.6,86.7,338.4,2.7,0.177,0.67,4.83,28,1.7,1.92,1.94,0.02
2021/2/12 03:42,16.6,86.7,351.7,3.33,0.202,1.09,4.86,28.1,1.7,1.92,1.94,0.02
2021/2/12 03:43,16.6,86.7,4.3,2.1,0.179,0.83,5.06,28.4,1.4,1.92,1.94,0.02
2021/2/12 03:44,16.6,86.7,8,2.98,0.177,0.62,5.23,27.8,1.9,1.92,1.95,0.03
2021/2/12 03:45,16.6,86.7,325.3,3.3,0.193,1.02,5.23,27.9,1.9,1.92,1.95,0.03
2021/2/12 03:46,16.6,86.7,315.6,2.98,0.188,1.6,5.15,27.5,1.4,1.92,1.95,0.03
2021/2/12 03:47,16.6,86.7,329.9,3.27,0.19,1.45,5.19,28.5,1.9,1.92,1.95,0.03
